source_id,source_name,url,domain,content_type,category,parent_source_id,is_leaf,catalog_year,priority_for_ingest,PM_Review_Status,Allowed_for_AI_Retrieval,last_ingested_timestamp,content_hash,discovered_from,notes
SRC-126,Secondary Education Grades 6-12 [Agriculture],https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61553,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-127,School Librarian,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61554,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-128,Agribusiness,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61564,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-129,Animal Science,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61565,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-130,Equine Science,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61566,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-131,General Agriculture,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61567,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-132,Pre-Dentistry,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61568,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-133,Molecular Biology,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61569,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-134,Pre-Medicine,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61570,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-135,Biochemistry,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61571,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-136,Forensic Chemistry,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61572,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-137,Writing,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61573,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-138,Mathematical Physics,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61578,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-139,Statistics,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61579,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-140,Criminal Justice,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61580,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-141,Political Science,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61581,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-142,Electrical Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61582,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-143,Ceramics,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61586,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-144,Ceramics/Art Education Grades K-12,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61587,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-145,Drawing,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61588,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-146,Drawing/Art Education Grades K-12,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61589,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-147,Graphic Design,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61590,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-148,Graphic Design/Art Education Grades K-12,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61591,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-149,Painting,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61592,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-150,Painting/Art Education Grades K-12,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61593,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-151,Photography,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61594,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-152,Photography/Art Education Grades K-12,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61595,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-153,Printmaking,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61596,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-154,Printmaking/Art Education Grades K-12,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61597,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-155,Comparative Literature,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61599,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-156,Academically Gifted Education,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61601,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-157,Civil Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61612,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-158,Electrical Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61613,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-159,Chemical Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61615,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-160,Civil Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61616,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-161,Electrical Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61617,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-162,Mechanical Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61618,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-163,Literature,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61620,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-164,Journalism,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61625,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-165,Public Relations,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61628,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-166,Computer Science,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61629,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-167,Statistics,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61630,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-168,Music Education-Vocal Grades K-12,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61634,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-169,Psychiatric/Mental Health Nurse Practitioner,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61635,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-170,Nutrition and Dietetics,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61637,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-171,Food Technology,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61638,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-172,Food and Nutritional Sciences,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61639,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-173,Music Education-Instrumental Grades K-12,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61642,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-174,Physics Education Grades 6-12,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61643,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-175,Secondary Education Grades 6-12 [Biology],https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61648,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-176,Secondary Education Grades 6-12 [Business],https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61649,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-177,Secondary Education Grades 6-12 [Chemistry],https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61650,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-178,Secondary Education Grades 6-12 [English],https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61651,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-179,Secondary Education Grades 6-12 [Environmental Science],https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61652,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-180,Secondary Education Grades 6-12 [General Science],https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61655,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-181,Secondary Education Grades 6-12 [Mathematics],https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61656,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-182,Secondary Education Grades 6-12 [Social Studies],https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61657,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-183,Art,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61658,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-184,Psychology,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61659,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-185,Geography,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61663,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-186,Foreign Languages and Literatures,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61664,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-187,Arts and Humanities,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61665,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-188,Behavioral Sciences,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61666,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-189,"Nursing, RN to BSN",https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61668,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-190,Fiction,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61670,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-191,Environmental Science,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61671,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-192,Agricultural Sciences,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61672,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-193,Chemistry,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61673,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-194,Pre-Medicine,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61693,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-195,Computer Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61724,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-196,Mechanical Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61725,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-197,Power Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61726,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-198,Applied and Natural Sciences,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61727,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-199,Arts and Humanities,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61728,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-200,Behavioral Sciences,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61729,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-201,Library Science,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61742,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-202,Pre-Pharmacy,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61745,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-203,Pre-Pharmacy,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61747,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-204,Computer Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61750,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-205,Integrative Biology,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61751,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-206,Mechanical Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61753,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-207,Applied Statistics,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61754,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-208,Nursing Education,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61755,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-209,"Music, Instrumental Performance",https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61756,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-210,"Music, Piano Performance",https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61757,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-211,"Music, Vocal Performance",https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61758,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-212,Computational Sciences,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61759,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-213,Business Administration,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61761,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-214,General Political Science,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61762,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-215,Pre-Law,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61763,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-216,Instrumental Performance,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61764,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-217,Piano Performance,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61765,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-218,Vocal Performance,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61766,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-219,Family Science,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61767,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-220,Family Science,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61768,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-221,Automation Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61770,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-222,Integrated Digital Media,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61771,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-223,Sports Medicine,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61773,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-224,Global Experience,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61774,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-225,Content Literacy in K-12 Education,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61779,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-226,Advanced Practice Psychiatric Mental Health Nursing,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61781,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-227,Criminal Justice,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61782,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-228,Literature,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61783,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-229,Chemical Engineering,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61786,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-230,Health Systems Management,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61788,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-231,Transformational Teaching and Learning,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61790,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-232,Nutritional Sciences,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61792,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-233,General Biology,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61798,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-234,Coaching,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61799,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-235,General Chemistry,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61800,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-236,"Radiologic Sciences, RT to BS",https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61803,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-237,"Nursing, LPN to BSN",https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61804,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-238,Liquefied Natural Gas Business,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61810,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-239,Clinical Mental Health Counseling,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61811,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-240,Sports and Entertainment Communication,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61817,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-241,"Advanced Practice Psychiatric Mental Health Nursing, PMHNP to DNP",https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61819,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-242,General Business Administration,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61822,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-243,Business Analytics,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61823,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-244,Mathematics,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61830,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-245,General Computer Science (BS) / Computer Science (MS),https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61831,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-246,General Humanities,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61832,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-247,Geography,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61833,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-248,Philosophy,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61834,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-249,Theatre Arts,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61836,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
SRC-250,Women and Gender Studies,https://catalog.mcneese.edu/preview_program.php?catoid=102&poid=61837,catalog.mcneese.edu,dynamic_catalog,catalog_program,SRC-011,true,2026-2027,high,Pending_Review,,,,catalog_inventory,
